Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	dN with Chicken	dS with Chicken
ENSTGUG00000029631	ENSTGUG00000029631.1	ENSTGUT00000045317	ENSTGUT00000045317.1	0.1483	0.6627
ENSTGUG00000025644	ENSTGUG00000025644.1	ENSTGUT00000019770	ENSTGUT00000019770.1		
ENSTGUG00000009718	ENSTGUG00000009718.2	ENSTGUT00000025880	ENSTGUT00000025880.1	0.0856	0.6803
ENSTGUG00000009718	ENSTGUG00000009718.2	ENSTGUT00000044431	ENSTGUT00000044431.1	0.0856	0.6803
ENSTGUG00000009718	ENSTGUG00000009718.2	ENSTGUT00000010144	ENSTGUT00000010144.2	0.0856	0.6803
ENSTGUG00000024887	ENSTGUG00000024887.1	ENSTGUT00000022601	ENSTGUT00000022601.1		
ENSTGUG00000004544	ENSTGUG00000004544.2	ENSTGUT00000015901	ENSTGUT00000015901.2	0.0264	0.5347
ENSTGUG00000004544	ENSTGUG00000004544.2	ENSTGUT00000004762	ENSTGUT00000004762.2	0.0264	0.5347
ENSTGUG00000004544	ENSTGUG00000004544.2	ENSTGUT00000039751	ENSTGUT00000039751.1	0.0264	0.5347
ENSTGUG00000004867	ENSTGUG00000004867.2	ENSTGUT00000005054	ENSTGUT00000005054.2	0.0331	0.4094
ENSTGUG00000011305	ENSTGUG00000011305.2	ENSTGUT00000011778	ENSTGUT00000011778.2	0.0247	0.3413
ENSTGUG00000026036	ENSTGUG00000026036.1	ENSTGUT00000025156	ENSTGUT00000025156.1		
ENSTGUG00000003019	ENSTGUG00000003019.2	ENSTGUT00000003149	ENSTGUT00000003149.2	0.0318	0.5083
ENSTGUG00000008022	ENSTGUG00000008022.2	ENSTGUT00000008354	ENSTGUT00000008354.2	0.0927	0.4206
ENSTGUG00000008022	ENSTGUG00000008022.2	ENSTGUT00000008354	ENSTGUT00000008354.2	0.1872	0.6201
ENSTGUG00000008022	ENSTGUG00000008022.2	ENSTGUT00000044835	ENSTGUT00000044835.1	0.0927	0.4206
ENSTGUG00000008022	ENSTGUG00000008022.2	ENSTGUT00000044835	ENSTGUT00000044835.1	0.1872	0.6201
ENSTGUG00000008754	ENSTGUG00000008754.2	ENSTGUT00000023368	ENSTGUT00000023368.1	0.0806	0.5224
ENSTGUG00000008754	ENSTGUG00000008754.2	ENSTGUT00000009155	ENSTGUT00000009155.2	0.0806	0.5224
ENSTGUG00000008754	ENSTGUG00000008754.2	ENSTGUT00000041128	ENSTGUT00000041128.1	0.0806	0.5224
ENSTGUG00000008754	ENSTGUG00000008754.2	ENSTGUT00000032300	ENSTGUT00000032300.1	0.0806	0.5224
ENSTGUG00000023993	ENSTGUG00000023993.1	ENSTGUT00000028808	ENSTGUT00000028808.1		
ENSTGUG00000021014	ENSTGUG00000021014.1	ENSTGUT00000039852	ENSTGUT00000039852.1		
ENSTGUG00000024760	ENSTGUG00000024760.1	ENSTGUT00000042415	ENSTGUT00000042415.1		
ENSTGUG00000018956	ENSTGUG00000018956.1	ENSTGUT00000036021	ENSTGUT00000036021.1	0.006	0.6598
ENSTGUG00000018956	ENSTGUG00000018956.1	ENSTGUT00000020553	ENSTGUT00000020553.1	0.006	0.6598
ENSTGUG00000017290	ENSTGUG00000017290.2	ENSTGUT00000017972	ENSTGUT00000017972.2	0.0432	0.3719
ENSTGUG00000025577	ENSTGUG00000025577.1	ENSTGUT00000033952	ENSTGUT00000033952.1		
ENSTGUG00000022018	ENSTGUG00000022018.1	ENSTGUT00000040030	ENSTGUT00000040030.1		
ENSTGUG00000010467	ENSTGUG00000010467.2	ENSTGUT00000041860	ENSTGUT00000041860.1	0.0056	0.5909
ENSTGUG00000010467	ENSTGUG00000010467.2	ENSTGUT00000010925	ENSTGUT00000010925.2	0.0056	0.5909
ENSTGUG00000010467	ENSTGUG00000010467.2	ENSTGUT00000037362	ENSTGUT00000037362.1	0.0056	0.5909
ENSTGUG00000024900	ENSTGUG00000024900.1	ENSTGUT00000045950	ENSTGUT00000045950.1		
ENSTGUG00000011308	ENSTGUG00000011308.2	ENSTGUT00000026085	ENSTGUT00000026085.1	0.0076	0.2369
ENSTGUG00000011308	ENSTGUG00000011308.2	ENSTGUT00000011795	ENSTGUT00000011795.2	0.0076	0.2369
ENSTGUG00000020482	ENSTGUG00000020482.1	ENSTGUT00000026535	ENSTGUT00000026535.1	0.153	1.7428
ENSTGUG00000029507	ENSTGUG00000029507.1	ENSTGUT00000042091	ENSTGUT00000042091.1		
ENSTGUG00000006567	ENSTGUG00000006567.2	ENSTGUT00000006844	ENSTGUT00000006844.2	0.1214	0.6295
ENSTGUG00000026090	ENSTGUG00000026090.1	ENSTGUT00000025908	ENSTGUT00000025908.1		
ENSTGUG00000000420	ENSTGUG00000000420.2	ENSTGUT00000000435	ENSTGUT00000000435.2		
ENSTGUG00000008002	ENSTGUG00000008002.2	ENSTGUT00000008344	ENSTGUT00000008344.2	0.0522	0.514
ENSTGUG00000027988	ENSTGUG00000027988.1	ENSTGUT00000029543	ENSTGUT00000029543.1	0.2431	91.5784
ENSTGUG00000027988	ENSTGUG00000027988.1	ENSTGUT00000029543	ENSTGUT00000029543.1	0.2394	90.5479
ENSTGUG00000027988	ENSTGUG00000027988.1	ENSTGUT00000029543	ENSTGUT00000029543.1	0.2464	90.8795
ENSTGUG00000027988	ENSTGUG00000027988.1	ENSTGUT00000029543	ENSTGUT00000029543.1	0.2426	93.8241
ENSTGUG00000027988	ENSTGUG00000027988.1	ENSTGUT00000029543	ENSTGUT00000029543.1	0.2406	94.8157
ENSTGUG00000027988	ENSTGUG00000027988.1	ENSTGUT00000029543	ENSTGUT00000029543.1	0.2378	94.1836
ENSTGUG00000027988	ENSTGUG00000027988.1	ENSTGUT00000029543	ENSTGUT00000029543.1	0.3005	91.5516
ENSTGUG00000027988	ENSTGUG00000027988.1	ENSTGUT00000029543	ENSTGUT00000029543.1	0.225	92.7649
ENSTGUG00000027988	ENSTGUG00000027988.1	ENSTGUT00000029543	ENSTGUT00000029543.1	0.2416	91.4938
ENSTGUG00000027988	ENSTGUG00000027988.1	ENSTGUT00000029543	ENSTGUT00000029543.1	0.2339	91.8863
ENSTGUG00000027988	ENSTGUG00000027988.1	ENSTGUT00000029543	ENSTGUT00000029543.1	0.2618	94.8557
ENSTGUG00000027988	ENSTGUG00000027988.1	ENSTGUT00000029543	ENSTGUT00000029543.1	0.2396	91.5452
ENSTGUG00000027988	ENSTGUG00000027988.1	ENSTGUT00000029543	ENSTGUT00000029543.1	0.2459	91.89
ENSTGUG00000027988	ENSTGUG00000027988.1	ENSTGUT00000029543	ENSTGUT00000029543.1	0.2559	94.9833
ENSTGUG00000009834	ENSTGUG00000009834.2	ENSTGUT00000040226	ENSTGUT00000040226.1	0.1478	0.5734
ENSTGUG00000009834	ENSTGUG00000009834.2	ENSTGUT00000038816	ENSTGUT00000038816.1	0.1478	0.5734
ENSTGUG00000009834	ENSTGUG00000009834.2	ENSTGUT00000010249	ENSTGUT00000010249.2	0.1478	0.5734
ENSTGUG00000009834	ENSTGUG00000009834.2	ENSTGUT00000041916	ENSTGUT00000041916.1	0.1478	0.5734
ENSTGUG00000021213	ENSTGUG00000021213.1	ENSTGUT00000041206	ENSTGUT00000041206.1		
ENSTGUG00000010097	ENSTGUG00000010097.2	ENSTGUT00000010536	ENSTGUT00000010536.2	0.0473	0.422
ENSTGUG00000019681	ENSTGUG00000019681.1	ENSTGUT00000038356	ENSTGUT00000038356.1		
ENSTGUG00000004849	ENSTGUG00000004849.2	ENSTGUT00000005046	ENSTGUT00000005046.2	0.0489	0.4543
ENSTGUG00000004849	ENSTGUG00000004849.2	ENSTGUT00000005049	ENSTGUT00000005049.2	0.0489	0.4543
ENSTGUG00000009427	ENSTGUG00000009427.2	ENSTGUT00000023040	ENSTGUT00000023040.1	0.0014	0.3144
ENSTGUG00000009427	ENSTGUG00000009427.2	ENSTGUT00000033366	ENSTGUT00000033366.1	0.0014	0.3144
ENSTGUG00000009427	ENSTGUG00000009427.2	ENSTGUT00000009839	ENSTGUT00000009839.2	0.0014	0.3144
ENSTGUG00000009427	ENSTGUG00000009427.2	ENSTGUT00000020291	ENSTGUT00000020291.1	0.0014	0.3144
ENSTGUG00000009427	ENSTGUG00000009427.2	ENSTGUT00000036965	ENSTGUT00000036965.1	0.0014	0.3144
ENSTGUG00000019394	ENSTGUG00000019394.1	ENSTGUT00000030867	ENSTGUT00000030867.1		
ENSTGUG00000019394	ENSTGUG00000019394.1	ENSTGUT00000044436	ENSTGUT00000044436.1		
ENSTGUG00000019394	ENSTGUG00000019394.1	ENSTGUT00000020320	ENSTGUT00000020320.1		
ENSTGUG00000003028	ENSTGUG00000003028.2	ENSTGUT00000024153	ENSTGUT00000024153.1	0.0556	1.0329
ENSTGUG00000003028	ENSTGUG00000003028.2	ENSTGUT00000003177	ENSTGUT00000003177.2	0.0556	1.0329
ENSTGUG00000028084	ENSTGUG00000028084.1	ENSTGUT00000020622	ENSTGUT00000020622.1	0.0114	2.598
ENSTGUG00000011325	ENSTGUG00000011325.2	ENSTGUT00000011802	ENSTGUT00000011802.2		
ENSTGUG00000011325	ENSTGUG00000011325.2	ENSTGUT00000014363	ENSTGUT00000014363.2		
ENSTGUG00000024164	ENSTGUG00000024164.1	ENSTGUT00000025837	ENSTGUT00000025837.1		
ENSTGUG00000023662	ENSTGUG00000023662.1	ENSTGUT00000027566	ENSTGUT00000027566.1		
ENSTGUG00000014379	ENSTGUG00000014379.2	ENSTGUT00000014983	ENSTGUT00000014983.2		
ENSTGUG00000000423	ENSTGUG00000000423.2	ENSTGUT00000000442	ENSTGUT00000000442.2	0.023	0.2476
ENSTGUG00000000423	ENSTGUG00000000423.2	ENSTGUT00000026360	ENSTGUT00000026360.1	0.023	0.2476
ENSTGUG00000005422	ENSTGUG00000005422.2	ENSTGUT00000032711	ENSTGUT00000032711.1	0.1664	0.6705
ENSTGUG00000021708	ENSTGUG00000021708.1	ENSTGUT00000032062	ENSTGUT00000032062.1	0.1498	93.3705
ENSTGUG00000010112	ENSTGUG00000010112.2	ENSTGUT00000010547	ENSTGUT00000010547.2	0.0062	0.2518
ENSTGUG00000019506	ENSTGUG00000019506.1	ENSTGUT00000008325	ENSTGUT00000008325.2	0.1359	0.5928
ENSTGUG00000019506	ENSTGUG00000019506.1	ENSTGUT00000022906	ENSTGUT00000022906.1	0.1359	0.5928
ENSTGUG00000019506	ENSTGUG00000019506.1	ENSTGUT00000040955	ENSTGUT00000040955.1	0.1359	0.5928
ENSTGUG00000019506	ENSTGUG00000019506.1	ENSTGUT00000038507	ENSTGUT00000038507.1	0.1359	0.5928
ENSTGUG00000019506	ENSTGUG00000019506.1	ENSTGUT00000034498	ENSTGUT00000034498.1	0.1359	0.5928
ENSTGUG00000009839	ENSTGUG00000009839.2	ENSTGUT00000010267	ENSTGUT00000010267.2	0.1622	0.585
ENSTGUG00000010464	ENSTGUG00000010464.2	ENSTGUT00000010906	ENSTGUT00000010906.2	0.0838	2.2263
ENSTGUG00000010464	ENSTGUG00000010464.2	ENSTGUT00000040058	ENSTGUT00000040058.1	0.0838	2.2263
ENSTGUG00000004848	ENSTGUG00000004848.2	ENSTGUT00000005030	ENSTGUT00000005030.2	0.0235	0.4617
ENSTGUG00000006261	ENSTGUG00000006261.2	ENSTGUT00000024281	ENSTGUT00000024281.1	0.4489	0.7365
ENSTGUG00000006261	ENSTGUG00000006261.2	ENSTGUT00000006487	ENSTGUT00000006487.2	0.4489	0.7365
ENSTGUG00000000430	ENSTGUG00000000430.2	ENSTGUT00000000451	ENSTGUT00000000451.2	0.1701	0.6385
ENSTGUG00000021287	ENSTGUG00000021287.1	ENSTGUT00000040599	ENSTGUT00000040599.1		
ENSTGUG00000025808	ENSTGUG00000025808.1	ENSTGUT00000039822	ENSTGUT00000039822.1	0.1271	0.8031
ENSTGUG00000026494	ENSTGUG00000026494.1	ENSTGUT00000032393	ENSTGUT00000032393.1		
ENSTGUG00000022830	ENSTGUG00000022830.1	ENSTGUT00000021994	ENSTGUT00000021994.1	0.1419	0.7541
ENSTGUG00000022830	ENSTGUG00000022830.1	ENSTGUT00000042321	ENSTGUT00000042321.1	0.1419	0.7541
ENSTGUG00000027208	ENSTGUG00000027208.1	ENSTGUT00000035039	ENSTGUT00000035039.1		
ENSTGUG00000017911	ENSTGUG00000017911.2	ENSTGUT00000018598	ENSTGUT00000018598.2		
ENSTGUG00000005297	ENSTGUG00000005297.2	ENSTGUT00000025377	ENSTGUT00000025377.1	0.1111	1.1543
ENSTGUG00000005297	ENSTGUG00000005297.2	ENSTGUT00000040811	ENSTGUT00000040811.1	0.1111	1.1543
ENSTGUG00000005297	ENSTGUG00000005297.2	ENSTGUT00000021633	ENSTGUT00000021633.1	0.1111	1.1543
ENSTGUG00000005297	ENSTGUG00000005297.2	ENSTGUT00000021787	ENSTGUT00000021787.1	0.1111	1.1543
ENSTGUG00000005297	ENSTGUG00000005297.2	ENSTGUT00000026371	ENSTGUT00000026371.1	0.1111	1.1543
ENSTGUG00000005297	ENSTGUG00000005297.2	ENSTGUT00000005566	ENSTGUT00000005566.2	0.1111	1.1543
ENSTGUG00000005297	ENSTGUG00000005297.2	ENSTGUT00000030246	ENSTGUT00000030246.1	0.1111	1.1543
ENSTGUG00000005297	ENSTGUG00000005297.2	ENSTGUT00000024353	ENSTGUT00000024353.1	0.1111	1.1543
ENSTGUG00000009737	ENSTGUG00000009737.2	ENSTGUT00000010148	ENSTGUT00000010148.2	0.437	1.1842
ENSTGUG00000009453	ENSTGUG00000009453.2	ENSTGUT00000037457	ENSTGUT00000037457.1	0.2067	0.5666
ENSTGUG00000009453	ENSTGUG00000009453.2	ENSTGUT00000009849	ENSTGUT00000009849.2	0.2067	0.5666
ENSTGUG00000010123	ENSTGUG00000010123.2	ENSTGUT00000010567	ENSTGUT00000010567.2	0.0167	0.2302
ENSTGUG00000010123	ENSTGUG00000010123.2	ENSTGUT00000035124	ENSTGUT00000035124.1	0.0167	0.2302
ENSTGUG00000025863	ENSTGUG00000025863.1	ENSTGUT00000029112	ENSTGUT00000029112.1		
ENSTGUG00000007811	ENSTGUG00000007811.2	ENSTGUT00000008137	ENSTGUT00000008137.2		
ENSTGUG00000007811	ENSTGUG00000007811.2	ENSTGUT00000042135	ENSTGUT00000042135.1		
ENSTGUG00000007360	ENSTGUG00000007360.2	ENSTGUT00000007712	ENSTGUT00000007712.2	0.0692	0.7834
ENSTGUG00000004838	ENSTGUG00000004838.2	ENSTGUT00000005029	ENSTGUT00000005029.2	0.1897	0.3635
ENSTGUG00000000439	ENSTGUG00000000439.2	ENSTGUT00000000459	ENSTGUT00000000459.2	0.1778	0.5599
ENSTGUG00000006130	ENSTGUG00000006130.2	ENSTGUT00000038296	ENSTGUT00000038296.1	0.0978	0.3844
ENSTGUG00000006130	ENSTGUG00000006130.2	ENSTGUT00000006360	ENSTGUT00000006360.2	0.0978	0.3844
ENSTGUG00000019357	ENSTGUG00000019357.1	ENSTGUT00000005657	ENSTGUT00000005657.2		
ENSTGUG00000019357	ENSTGUG00000019357.1	ENSTGUT00000004704	ENSTGUT00000004704.2		
ENSTGUG00000019357	ENSTGUG00000019357.1	ENSTGUT00000005676	ENSTGUT00000005676.2		
ENSTGUG00000019357	ENSTGUG00000019357.1	ENSTGUT00000028801	ENSTGUT00000028801.1		
ENSTGUG00000028562	ENSTGUG00000028562.1	ENSTGUT00000042395	ENSTGUT00000042395.1	0.2213	83.2641
ENSTGUG00000028988	ENSTGUG00000028988.1	ENSTGUT00000044567	ENSTGUT00000044567.1		
ENSTGUG00000011331	ENSTGUG00000011331.2	ENSTGUT00000027791	ENSTGUT00000027791.1	0.3213	0.5069
ENSTGUG00000011331	ENSTGUG00000011331.2	ENSTGUT00000011808	ENSTGUT00000011808.2	0.3213	0.5069
ENSTGUG00000011331	ENSTGUG00000011331.2	ENSTGUT00000038744	ENSTGUT00000038744.1	0.3213	0.5069
ENSTGUG00000021451	ENSTGUG00000021451.1	ENSTGUT00000029871	ENSTGUT00000029871.1		
ENSTGUG00000009855	ENSTGUG00000009855.2	ENSTGUT00000020136	ENSTGUT00000020136.1	0.008	0.3488
ENSTGUG00000009855	ENSTGUG00000009855.2	ENSTGUT00000033580	ENSTGUT00000033580.1	0.008	0.3488
ENSTGUG00000009855	ENSTGUG00000009855.2	ENSTGUT00000022813	ENSTGUT00000022813.1	0.008	0.3488
ENSTGUG00000009855	ENSTGUG00000009855.2	ENSTGUT00000010272	ENSTGUT00000010272.2	0.008	0.3488
ENSTGUG00000022272	ENSTGUG00000022272.1	ENSTGUT00000042442	ENSTGUT00000042442.1		
ENSTGUG00000025323	ENSTGUG00000025323.1	ENSTGUT00000037493	ENSTGUT00000037493.1	0.0162	0.3568
ENSTGUG00000007987	ENSTGUG00000007987.2	ENSTGUT00000008313	ENSTGUT00000008313.2	0.0624	0.5599
ENSTGUG00000022046	ENSTGUG00000022046.1	ENSTGUT00000039237	ENSTGUT00000039237.1		
ENSTGUG00000023769	ENSTGUG00000023769.1	ENSTGUT00000037552	ENSTGUT00000037552.1	0	0
ENSTGUG00000022177	ENSTGUG00000022177.1	ENSTGUT00000039246	ENSTGUT00000039246.1	0.4791	1.5782
ENSTGUG00000020933	ENSTGUG00000020933.1	ENSTGUT00000024333	ENSTGUT00000024333.1		
ENSTGUG00000009741	ENSTGUG00000009741.2	ENSTGUT00000010156	ENSTGUT00000010156.2	0.1496	0.539
ENSTGUG00000027006	ENSTGUG00000027006.1	ENSTGUT00000024665	ENSTGUT00000024665.1	0.3737	1.3424
ENSTGUG00000010142	ENSTGUG00000010142.2	ENSTGUT00000010591	ENSTGUT00000010591.2	0.032	0.5224
ENSTGUG00000010142	ENSTGUG00000010142.2	ENSTGUT00000039936	ENSTGUT00000039936.1	0.032	0.5224
ENSTGUG00000017726	ENSTGUG00000017726.2	ENSTGUT00000018413	ENSTGUT00000018413.2		
ENSTGUG00000010446	ENSTGUG00000010446.2	ENSTGUT00000038965	ENSTGUT00000038965.1	0.0305	0.9414
ENSTGUG00000010446	ENSTGUG00000010446.2	ENSTGUT00000042579	ENSTGUT00000042579.1	0.0305	0.9414
ENSTGUG00000010446	ENSTGUG00000010446.2	ENSTGUT00000010901	ENSTGUT00000010901.2	0.0305	0.9414
ENSTGUG00000020739	ENSTGUG00000020739.1	ENSTGUT00000044044	ENSTGUT00000044044.1		
ENSTGUG00000004826	ENSTGUG00000004826.2	ENSTGUT00000032643	ENSTGUT00000032643.1	0.1778	0.5446
ENSTGUG00000004826	ENSTGUG00000004826.2	ENSTGUT00000005018	ENSTGUT00000005018.2	0.1778	0.5446
ENSTGUG00000004826	ENSTGUG00000004826.2	ENSTGUT00000032146	ENSTGUT00000032146.1	0.1778	0.5446
ENSTGUG00000029584	ENSTGUG00000029584.1	ENSTGUT00000037555	ENSTGUT00000037555.1	0.0836	0.6077
ENSTGUG00000029001	ENSTGUG00000029001.1	ENSTGUT00000021832	ENSTGUT00000021832.1	0.0043	0.3424
ENSTGUG00000023742	ENSTGUG00000023742.1	ENSTGUT00000037913	ENSTGUT00000037913.1	0.2082	1.955
ENSTGUG00000023742	ENSTGUG00000023742.1	ENSTGUT00000037913	ENSTGUT00000037913.1	0.2204	100.9069
ENSTGUG00000023742	ENSTGUG00000023742.1	ENSTGUT00000037913	ENSTGUT00000037913.1	0.2124	1.774
ENSTGUG00000023742	ENSTGUG00000023742.1	ENSTGUT00000037913	ENSTGUT00000037913.1	0.2082	108.4814
ENSTGUG00000023742	ENSTGUG00000023742.1	ENSTGUT00000037913	ENSTGUT00000037913.1	0.215	111.7928
ENSTGUG00000023742	ENSTGUG00000023742.1	ENSTGUT00000037913	ENSTGUT00000037913.1	0.2059	1.5403
ENSTGUG00000023742	ENSTGUG00000023742.1	ENSTGUT00000037913	ENSTGUT00000037913.1	0.319	99.7248
ENSTGUG00000023742	ENSTGUG00000023742.1	ENSTGUT00000037913	ENSTGUT00000037913.1	0.2129	2.0584
ENSTGUG00000023742	ENSTGUG00000023742.1	ENSTGUT00000037913	ENSTGUT00000037913.1	0.2037	103.3488
ENSTGUG00000023742	ENSTGUG00000023742.1	ENSTGUT00000037913	ENSTGUT00000037913.1	0.2048	1.5093
ENSTGUG00000023742	ENSTGUG00000023742.1	ENSTGUT00000037913	ENSTGUT00000037913.1	0.2405	57.8161
ENSTGUG00000023742	ENSTGUG00000023742.1	ENSTGUT00000037913	ENSTGUT00000037913.1	0.2144	103.3224
ENSTGUG00000023742	ENSTGUG00000023742.1	ENSTGUT00000037913	ENSTGUT00000037913.1	0.2107	1.5532
ENSTGUG00000023742	ENSTGUG00000023742.1	ENSTGUT00000037913	ENSTGUT00000037913.1	0.2347	110.6827
ENSTGUG00000019949	ENSTGUG00000019949.1	ENSTGUT00000030215	ENSTGUT00000030215.1	0.3701	0.5196
ENSTGUG00000019949	ENSTGUG00000019949.1	ENSTGUT00000021324	ENSTGUT00000021324.1	0.3701	0.5196
ENSTGUG00000019949	ENSTGUG00000019949.1	ENSTGUT00000028530	ENSTGUT00000028530.1	0.3701	0.5196
ENSTGUG00000007959	ENSTGUG00000007959.2	ENSTGUT00000008307	ENSTGUT00000008307.2	0.001	0.3751
ENSTGUG00000006115	ENSTGUG00000006115.2	ENSTGUT00000006352	ENSTGUT00000006352.2	0.1049	0.5892
ENSTGUG00000026857	ENSTGUG00000026857.1	ENSTGUT00000023758	ENSTGUT00000023758.1	0.1337	1.1626
ENSTGUG00000026857	ENSTGUG00000026857.1	ENSTGUT00000023758	ENSTGUT00000023758.1	0.1499	1.0899
ENSTGUG00000026857	ENSTGUG00000026857.1	ENSTGUT00000023758	ENSTGUT00000023758.1	0.1462	1.0635
ENSTGUG00000026857	ENSTGUG00000026857.1	ENSTGUT00000023758	ENSTGUT00000023758.1	0.1239	1.2618
ENSTGUG00000026857	ENSTGUG00000026857.1	ENSTGUT00000023758	ENSTGUT00000023758.1	0.1212	1.0995
ENSTGUG00000026857	ENSTGUG00000026857.1	ENSTGUT00000023758	ENSTGUT00000023758.1	0.1456	1.1733
ENSTGUG00000026857	ENSTGUG00000026857.1	ENSTGUT00000023758	ENSTGUT00000023758.1	0.1427	1.401
ENSTGUG00000026857	ENSTGUG00000026857.1	ENSTGUT00000023758	ENSTGUT00000023758.1	0.1362	1.1065
ENSTGUG00000026857	ENSTGUG00000026857.1	ENSTGUT00000023758	ENSTGUT00000023758.1	0.138	1.0192
ENSTGUG00000026857	ENSTGUG00000026857.1	ENSTGUT00000023758	ENSTGUT00000023758.1	0.1435	0.9716
ENSTGUG00000026857	ENSTGUG00000026857.1	ENSTGUT00000023758	ENSTGUT00000023758.1	0.1341	1.4403
ENSTGUG00000026857	ENSTGUG00000026857.1	ENSTGUT00000023758	ENSTGUT00000023758.1	0.1353	1.2193
ENSTGUG00000026857	ENSTGUG00000026857.1	ENSTGUT00000023758	ENSTGUT00000023758.1	0.1401	1.1662
ENSTGUG00000026857	ENSTGUG00000026857.1	ENSTGUT00000023758	ENSTGUT00000023758.1	0.1258	1.1653
ENSTGUG00000027321	ENSTGUG00000027321.1	ENSTGUT00000029686	ENSTGUT00000029686.1		
ENSTGUG00000026236	ENSTGUG00000026236.1	ENSTGUT00000022828	ENSTGUT00000022828.1		
ENSTGUG00000023684	ENSTGUG00000023684.1	ENSTGUT00000038463	ENSTGUT00000038463.1	0.0337	0.7386
ENSTGUG00000010165	ENSTGUG00000010165.2	ENSTGUT00000010597	ENSTGUT00000010597.2	0.1427	0.5304
ENSTGUG00000001702	ENSTGUG00000001702.2	ENSTGUT00000001768	ENSTGUT00000001768.2	0.0841	0.6332
ENSTGUG00000021730	ENSTGUG00000021730.1	ENSTGUT00000041369	ENSTGUT00000041369.1	0.2027	1.0574
ENSTGUG00000009465	ENSTGUG00000009465.2	ENSTGUT00000009864	ENSTGUT00000009864.2	0.136	0.5652
ENSTGUG00000009465	ENSTGUG00000009465.2	ENSTGUT00000041432	ENSTGUT00000041432.1	0.136	0.5652
ENSTGUG00000020930	ENSTGUG00000020930.1	ENSTGUT00000034635	ENSTGUT00000034635.1		
ENSTGUG00000000460	ENSTGUG00000000460.2	ENSTGUT00000000474	ENSTGUT00000000474.2	0.1029	0.406
ENSTGUG00000020466	ENSTGUG00000020466.1	ENSTGUT00000029068	ENSTGUT00000029068.1	0.2946	21.4221
ENSTGUG00000007914	ENSTGUG00000007914.2	ENSTGUT00000033060	ENSTGUT00000033060.1	0.006	0.3446
ENSTGUG00000007914	ENSTGUG00000007914.2	ENSTGUT00000008278	ENSTGUT00000008278.2	0.006	0.3446
ENSTGUG00000007914	ENSTGUG00000007914.2	ENSTGUT00000022681	ENSTGUT00000022681.1	0.006	0.3446
ENSTGUG00000025177	ENSTGUG00000025177.1	ENSTGUT00000042307	ENSTGUT00000042307.1	0.0691	0.5848
ENSTGUG00000025177	ENSTGUG00000025177.1	ENSTGUT00000010584	ENSTGUT00000010584.2	0.0691	0.5848
ENSTGUG00000009862	ENSTGUG00000009862.2	ENSTGUT00000010288	ENSTGUT00000010288.2	0.2272	0.9875
ENSTGUG00000025432	ENSTGUG00000025432.1	ENSTGUT00000027807	ENSTGUT00000027807.1		
ENSTGUG00000008822	ENSTGUG00000008822.2	ENSTGUT00000037055	ENSTGUT00000037055.1		
ENSTGUG00000008822	ENSTGUG00000008822.2	ENSTGUT00000041322	ENSTGUT00000041322.1		
ENSTGUG00000008822	ENSTGUG00000008822.2	ENSTGUT00000009187	ENSTGUT00000009187.2		
ENSTGUG00000029390	ENSTGUG00000029390.1	ENSTGUT00000010153	ENSTGUT00000010153.2	0.2737	0.6846
ENSTGUG00000029390	ENSTGUG00000029390.1	ENSTGUT00000035024	ENSTGUT00000035024.1	0.2737	0.6846
ENSTGUG00000029390	ENSTGUG00000029390.1	ENSTGUT00000010154	ENSTGUT00000010154.2	0.2737	0.6846
ENSTGUG00000006095	ENSTGUG00000006095.2	ENSTGUT00000006336	ENSTGUT00000006336.2	0.0564	1.1266
ENSTGUG00000006095	ENSTGUG00000006095.2	ENSTGUT00000040016	ENSTGUT00000040016.1	0.0564	1.1266
ENSTGUG00000004810	ENSTGUG00000004810.2	ENSTGUT00000036498	ENSTGUT00000036498.1	0.0591	0.6305
ENSTGUG00000004810	ENSTGUG00000004810.2	ENSTGUT00000005005	ENSTGUT00000005005.2	0.0591	0.6305
ENSTGUG00000026155	ENSTGUG00000026155.1	ENSTGUT00000022646	ENSTGUT00000022646.1		
ENSTGUG00000000463	ENSTGUG00000000463.2	ENSTGUT00000000488	ENSTGUT00000000488.2	0.0007	0.343
ENSTGUG00000015013	ENSTGUG00000015013.2	ENSTGUT00000015661	ENSTGUT00000015661.2	0.005	0.6589
ENSTGUG00000015013	ENSTGUG00000015013.2	ENSTGUT00000025950	ENSTGUT00000025950.1	0.005	0.6589
ENSTGUG00000015013	ENSTGUG00000015013.2	ENSTGUT00000029661	ENSTGUT00000029661.1	0.005	0.6589
ENSTGUG00000028328	ENSTGUG00000028328.1	ENSTGUT00000036975	ENSTGUT00000036975.1	0.4546	2.1114
ENSTGUG00000028328	ENSTGUG00000028328.1	ENSTGUT00000040707	ENSTGUT00000040707.1	0.4546	2.1114
ENSTGUG00000024697	ENSTGUG00000024697.1	ENSTGUT00000035501	ENSTGUT00000035501.1	0.249	1.9964
ENSTGUG00000024697	ENSTGUG00000024697.1	ENSTGUT00000035501	ENSTGUT00000035501.1	0.3186	1.8373
ENSTGUG00000020825	ENSTGUG00000020825.1	ENSTGUT00000033596	ENSTGUT00000033596.1		
ENSTGUG00000025297	ENSTGUG00000025297.1	ENSTGUT00000038168	ENSTGUT00000038168.1	0.3037	127.0941
